"Country.Name","Country.Code","Domain.Name","Domain.Code","Series.Name","Series.Year","Fieldwork.Start","Fieldwork.End","Indicator","Series.Type","Series.Category","Data.Collection.Method","Year.From","Year.To","Interval","Reference.Date","Male.Birth","Female.Birth","Observed.SRB","SRB.Jackknife","SE.SRB.Jackknife","SE.SRB.Stochastic","logSRB.Jackknife","SE.logSRB.Jackknife","SE.logSRB.Stochastic","SE.SRB.Modeling","SE.logSRB.Modeling","Inclusion"
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1976,1978,3,1977.5,1438.514267,1435.509323,1.00209329465985,1.00108043508698,0.048661510755857,0.0373530126779855,0.00225956188120174,0.0485652504305789,0.037254269450585,0.0860145234338425,0.0858195198811639,TRUE
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1979,1981,3,1980.5,1803.631813,1665.152207,1.08316333210733,1.08160824856171,0.0523117335716034,0.0367813565653311,0.0796132146153994,0.0481995226023275,0.0339437081745569,0.0890930901369345,0.0821432307768844,TRUE
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1982,1983,2,1983,1514.650373,1328.602974,1.14003235175658,1.13878150222229,0.0563650489681401,0.0425380247699538,0.131182823050047,0.0494767351275693,0.0373079992514084,0.0989030737380939,0.0867847343789777,TRUE
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1984,1985,2,1985,1553.132242,1555.791513,0.99829072791709,0.996828648563621,0.045989740625076,0.0362399817757784,-0.00211651998695672,0.0459920338891064,0.0362602910299666,0.0822297224008544,0.082252324919073,TRUE
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1987,2,1987,1597.298067,1609.656485,0.992322325840845,0.991325654283315,0.0429638874908678,0.0349930959191477,-0.00777483131477252,0.0432813999775196,0.0352397729952492,0.0779569834100155,0.0785211729727688,TRUE
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1989,2,1989,1503.665151,1449.949014,1.03704691439585,1.03585448285062,0.0511086264982958,0.0380268564879889,0.0364405166021546,0.0492461628380848,0.036666391752166,0.0891354829862847,0.0859125545902508,TRUE
"India","IND","Bihar","BH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1993,4,1992,2373.233622,2260.570816,1.04983821130601,1.04864873038181,0.046189500447598,0.0310614633420467,0.0484695629293146,0.0439509355005068,0.0295388581831816,0.0772509637896447,0.0734897936836884,TRUE
"India","IND","Goa","GO","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1958,1964,7,1961.5,4.843986,4.13511,1.17142857142857,1.15861821071907,0.157772108204128,1.423997439652,0.156343187665525,0.13452189318592,0.741163674087315,1.58176954785613,0.875685567273235,FALSE
"India","IND","Goa","GO","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1965,1972,8,1969,34.695542,30.875488,1.12372448979592,1.12190019250758,0.0552271425968586,0.302263953941864,0.116232744612784,0.0491431865806085,0.254459490278221,0.357491096538723,0.30360267685883,TRUE
"India","IND","Goa","GO","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1973,1977,5,1975.5,36.546496,33.27779,1.09822485207101,1.09669373099877,0.0548279245582262,0.276931375461978,0.0935473024255966,0.0499293153642307,0.242474919147092,0.331759300020204,0.292404234511323,TRUE
"India","IND","Goa","GO","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1978,1982,5,1980.5,36.546496,36.388968,1.004329004329,1.00349513330656,0.0443346562397357,0.250331902845994,0.00446415113617127,0.0441586842085743,0.238612250806581,0.29466655908573,0.282770935015155,TRUE
"India","IND","Goa","GO","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1987,5,1985.5,33.27779,33.041498,1.00715137067938,1.0059070012953,0.0499000778767013,0.257892172723457,0.00711813929415217,0.0495569122378254,0.248614117289559,0.307792250600158,0.298171029527384,TRUE
"India","IND","Goa","GO","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1993,6,1991,29.33959,27.921838,1.05077574047955,1.04996840258062,0.0489924573515511,0.294763862400941,0.0498477434241433,0.0466390681662989,0.270756939221224,0.343756319752492,0.317396007387523,TRUE
"India","IND","Gujarat","GJ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1957,1972,16,1965,1201.15318,1051.87028,1.14192139737991,1.14019948519007,0.0571440577207945,0.0485359665091527,0.13245613087204,0.0500319718684268,0.0424717943436134,0.105680024229947,0.0925037662120402,FALSE
"India","IND","Gujarat","GJ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1973,1977,5,1975.5,1102.3968,1007.08541,1.09464082098062,1.09311335393335,0.0532226979907785,0.0481922667177483,0.0902121628414267,0.0485987384707104,0.0439656941909075,0.101414964708527,0.0925644326616179,TRUE
"India","IND","Gujarat","GJ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1978,1980,3,1979.5,821.05595,773.97442,1.06083086053412,1.05943938037322,0.0515745717236662,0.0529870662168989,0.058922196021026,0.0486062100161806,0.0499274583536539,0.104561637940565,0.0985336683698345,TRUE
"India","IND","Gujarat","GJ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1981,1983,3,1982.5,895.6974,759.04613,1.18003025718608,1.17847712921122,0.0588549945714823,0.0588914492295942,0.165467644774605,0.0498742591571518,0.049781599729214,0.117746443801077,0.0996558588863658,TRUE
"India","IND","Gujarat","GJ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1984,1987,4,1986,1212.63648,1185.07656,1.02325581395349,1.0219315869885,0.0431612002164048,0.0418268537033217,0.0225845948837309,0.0421668023293709,0.040824618281034,0.0849880539197265,0.0829914206104049,TRUE
"India","IND","Gujarat","GJ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1988,1993,6,1991,1459.52743,1437.70916,1.01517571884984,1.01383745747964,0.0470538255389834,0.0378794030693425,0.0148163539832549,0.0463088080578565,0.0372839976395635,0.0849332286083259,0.08359280569742,TRUE
"India","IND","Haryana","HR","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1959,1971,13,1965.5,289.38589,255.72779,1.13161690405255,1.12800493176759,0.0884660181541897,0.0979280190510875,0.123508877656294,0.0781290983404603,0.086057187242117,0.186394037205277,0.164186285582577,FALSE
"India","IND","Haryana","HR","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1972,1976,5,1974.5,398.766,375.34201,1.06240705643368,1.06143025675618,0.0530488542793007,0.0759842085439668,0.0608646515262325,0.0499418347068554,0.07143361827415,0.129033062823267,0.121375452981005,TRUE
"India","IND","Haryana","HR","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1977,1981,5,1979.5,560.65955,526.33329,1.06521772544541,1.06448005742237,0.0483386837158097,0.0649448061127577,0.0635171906899412,0.045407298214962,0.0608303303294049,0.113283489828567,0.106237628544367,TRUE
"India","IND","Haryana","HR","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1982,1986,5,1984.5,697.88088,665.75633,1.04825271432267,1.04687505869404,0.0501453445995939,0.0565785893062221,0.0469537489715144,0.0478090806229718,0.0538159299053884,0.106723933905816,0.10162501052836,TRUE
"India","IND","Haryana","HR","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1987,1989,3,1988.5,464.08429,415.60524,1.1166468690337,1.1151959712908,0.0554731175414018,0.0754463304894747,0.110265930281042,0.0497078823251795,0.0673069488330443,0.130919448030877,0.117014831158224,TRUE
"India","IND","Haryana","HR","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1993,4,1992,481.81368,422.47093,1.14046587773507,1.13920086768704,0.0533526163010562,0.0759865065824261,0.131422173636274,0.0467906611288953,0.0664749274898994,0.129339122883482,0.113265588618795,TRUE
"India","IND","Himachal Pradesh","HP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1959,1972,14,1966,148.628994,152.597196,0.973995577218863,0.971964188921632,0.0588427300199839,0.113296326703061,-0.0266132922622182,0.0603134077682302,0.115754356613833,0.172139056723045,0.176067764382063,FALSE
"India","IND","Himachal Pradesh","HP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1973,1979,7,1976.5,215.843376,211.021904,1.02284820631701,1.0214140898358,0.0491718659415934,0.0993721396140744,0.0223446474661944,0.0480770313724901,0.0965076433449696,0.148544005555668,0.14458467471746,TRUE
"India","IND","Himachal Pradesh","HP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1980,1986,7,1983.5,251.60969,241.32226,1.04262942838344,1.04143591323464,0.0492309682315684,0.0954170719182241,0.04171523122975,0.0471978717577068,0.0908110008553705,0.144648040149792,0.138008872613077,TRUE
"India","IND","Himachal Pradesh","HP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1987,1992,6,1990,224.647176,197.224916,1.1390405459724,1.13767318139793,0.0547574497930743,0.111791251964109,0.130140360802812,0.0480426221801152,0.0974623018327902,0.166548701757183,0.145504924012905,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1955,1964,10,1960,242.106417,213.878763,1.13197969543147,1.12491060041353,0.125375668313783,0.107440208007171,0.123838923345916,0.110518753004706,0.0941596378192458,0.232815876320954,0.204678390823952,FALSE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1965,1972,8,1969,1120.420728,1078.079247,1.0392749244713,1.03804018817817,0.0506955150239218,0.0440179611023267,0.0385267824693383,0.0488369717675546,0.0422793721522324,0.0947134761262485,0.091116343919787,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1973,1976,4,1975,929.341224,882.657027,1.05289052890529,1.05168785240286,0.0509067054026193,0.0497704115993599,0.0515648063964367,0.0483176026769284,0.0471701467633732,0.100677117001979,0.0954877494403016,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1977,1979,3,1978.5,800.145423,802.316781,0.997293640054127,0.995994619439557,0.0480746513703226,0.0499057268970552,-0.00285003564786351,0.0482261756745165,0.0499668718390198,0.0979803782673778,0.0981930475135363,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1980,1982,3,1981.5,1000.996038,978.196779,1.02330743618202,1.02215535811308,0.0491017592117464,0.0462354217058783,0.0230645364943243,0.0479587429105732,0.0451218881685268,0.0953371809176247,0.0930806310791,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1985,3,1984.5,1055.279988,1018.366902,1.0362473347548,1.03496095665241,0.0517936170095576,0.0457250046287542,0.0356127655882439,0.0499579666746748,0.0440579150109477,0.0975186216383118,0.0940158816856225,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1988,3,1987.5,1050.937272,924.998508,1.13615023474178,1.13457385716512,0.0547582404492996,0.0514463099597657,0.127419442216336,0.0481937234178762,0.0452087862239598,0.106204550409065,0.093402509641836,TRUE
"India","IND","Karnataka","KA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1989,1993,5,1991.5,1318.014306,1253.959245,1.05108225108225,1.05042177670501,0.0422999690462312,0.041487346441555,0.0500016293205006,0.040239016759147,0.0394074157772345,0.0837873154877862,0.0796464325363815,TRUE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1957,1966,10,1962,193.444251,171.478054,1.12809917355372,1.12352364305283,0.094247417704725,0.11919550623023,0.119965976111565,0.0835097827339902,0.104714345471968,0.213442923934955,0.188224128205958,FALSE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1967,1971,5,1969.5,480.421986,441.449701,1.08828250401284,1.08679208050026,0.0513540439055933,0.0714108083831292,0.0843451540366562,0.047205517699023,0.065451868058833,0.122764852288722,0.112657385757856,TRUE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1972,1976,5,1974.5,655.442975,699.375369,0.937183383991895,0.93622332920468,0.0434760334971272,0.0510971151931081,-0.0648248709368531,0.0463842777945101,0.0544399759420478,0.0945731486902353,0.100824253736558,TRUE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1977,1980,4,1979,636.311126,656.151562,0.969762419006479,0.96845772756393,0.0430826844158527,0.0538673933323204,-0.031062724632974,0.0444253571011596,0.0553553844340869,0.0969500777481731,0.0997807415352465,TRUE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1981,1984,4,1983,664.654606,646.231344,1.02850877192982,1.02719013538152,0.0495903029448676,0.0574412643199409,0.0279900376554529,0.0482092246942338,0.0556952453876728,0.107031567264809,0.103904470081907,TRUE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1985,1988,4,1987,658.277323,592.378732,1.11124401913876,1.10977606303584,0.0528183574062352,0.0623952627654476,0.105289109485382,0.0475435046830908,0.0560552310767794,0.115213620171683,0.10359873575987,TRUE
"India","IND","Kerala","KE","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1989,1993,5,1991.5,571.829709,573.95547,0.996296296296296,0.995693533151552,0.0437010385762173,0.0585919030116611,-0.00335269944376221,0.0438938704325772,0.0586864306822096,0.102292941587878,0.102580301114787,TRUE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1955,1969,15,1962.5,1137.30565,1001.407796,1.13570680650064,1.13381096759144,0.0655341803696659,0.0493239667000952,0.127248114168779,0.0576357897507702,0.0433517487517558,0.114858147069761,0.100987538502526,FALSE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1970,1974,5,1972.5,1494.812489,1254.100393,1.19194005307995,1.19078929257614,0.0584125087147985,0.045165781055226,0.175820703342978,0.0491005078702987,0.037873502335871,0.103578289770025,0.0869740102061697,TRUE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1975,1979,5,1977.5,2068.369719,1921.406068,1.0764875543216,1.07523115514363,0.0509622789875359,0.033919529335273,0.0736557661844479,0.0473041680894824,0.0315002424528664,0.0848818083228089,0.0788044105423488,TRUE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1980,1982,3,1981.5,1615.47327,1474.108546,1.09589844952978,1.09462332970082,0.0515669120393491,0.0397041859370409,0.0915173062303261,0.0470309517250084,0.036196883055136,0.09127109797639,0.0832278347801444,TRUE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1985,3,1984.5,1747.266168,1590.154284,1.09880291842172,1.09748083402769,0.0540595313004017,0.0381860733696909,0.094228163960846,0.0491924031813468,0.0347203817674653,0.0922456046700926,0.0839127849488121,TRUE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1986,1988,3,1987.5,1738.12166,1517.557711,1.14534139123754,1.14380052004174,0.0550125803458928,0.0400506413982691,0.135507859897515,0.047935997140063,0.0349636330230294,0.0950632217441619,0.0828996301630924,TRUE
"India","IND","Madhya Pradesh","MP","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1989,1992,4,1991,1883.304228,1790.178584,1.05202030950003,1.05102410463911,0.0485153892916394,0.034348761240434,0.0508297800589528,0.046147481681091,0.0326054008980036,0.0828641505320734,0.0787528825790946,TRUE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1957,1965,9,1961.5,457.457418,443.033085,1.03255813953488,1.0262862326127,0.103291578497081,0.0693063829495695,0.0309560328584562,0.0998459789305746,0.0668945758572916,0.172597961446651,0.166740554787866,FALSE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1966,1973,8,1970,2188.377378,2056.497762,1.06412825651303,1.06293585981203,0.0529777413501261,0.0330026588713249,0.0622763709332919,0.0498367845664315,0.0309945783320787,0.085980400221451,0.0808313628985102,TRUE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1974,1978,5,1976.5,2287.28709,2023.527858,1.13034623217923,1.12894199382558,0.052962257996148,0.0345222003362129,0.122378194111352,0.0468174893789697,0.0305112494048867,0.0874844583323609,0.0773287387838564,TRUE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1979,1982,4,1981,2068.861476,2050.315905,1.00904522613065,1.00816045988435,0.0473223194715135,0.0311774461116035,0.00922816382137626,0.0469212875552548,0.0308794027524888,0.078499765583117,0.0778006903077436,TRUE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1983,1986,4,1985,2227.529139,2132.740665,1.04444444444444,1.04319843007499,0.0482984852097742,0.0320746777881542,0.0433622097325825,0.0462716638486419,0.0307245147538825,0.0803731629979284,0.0769961786025244,TRUE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1987,1989,3,1988.5,1749.465531,1634.070867,1.07061790668348,1.06935219319848,0.0517498930355646,0.03675578008609,0.0682220803365539,0.0483408368543724,0.0343171582378428,0.0885056731216546,0.0826579950922152,TRUE
"India","IND","Maharashtra","MH","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1990,1993,4,1992,1679.404485,1607.28282,1.04487179487179,1.04360990512748,0.050223372209915,0.0367147370109461,0.0438422399267351,0.0480837794481162,0.0351370631184905,0.0869381092208611,0.0832208425666067,TRUE
"India","IND","Manipur","MN","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1959,1980,22,1970,149.4396,123.910335,1.20603015075377,1.20273128952861,0.0852807419029444,0.147217955831848,0.187098009288727,0.070695097126915,0.121180736457274,0.232498697734792,0.191875833584189,TRUE
"India","IND","Manipur","MN","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1981,1993,13,1987.5,198.42258,193.85637,1.02355460385439,1.02187933439844,0.0480729537922693,0.104608696710247,0.0227467983749166,0.0469382157372424,0.102225837020912,0.152681650502516,0.149164052758154,TRUE
"India","IND","Meghalaya","MG","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1958,1981,24,1970,132.221295,121.92053,1.08448753462604,1.08250178063798,0.0601897843601975,0.136664275511649,0.080822105605403,0.0556481160160276,0.124868145028712,0.196854059871847,0.18051626104474,TRUE
"India","IND","Meghalaya","MG","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1982,1993,12,1988,185.41377,161.941535,1.14494264859228,1.14347747148624,0.0554412008518889,0.123598650067587,0.135246008355322,0.0483852503386676,0.107447624243978,0.179039850919476,0.155832874582646,TRUE
"India","IND","Mizoram","MZ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1959,1960,2,1960,0.215886,0.071962,3,,,,,,,,0,FALSE
"India","IND","Mizoram","MZ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1962,1979,18,1971,46.487452,40.29872,1.15357142857143,1.15173587705529,0.0772871704132475,0.261924085266118,0.143541220933567,0.0675667408956301,0.220278705942367,0.339211255679365,0.287845446837997,TRUE
"India","IND","Mizoram","MZ","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1980,1993,14,1987,68.435862,66.56485,1.02810810810811,1.02626457270264,0.0500977885492265,0.177619120825342,0.0271155380912589,0.0487631891560934,0.172287825050601,0.227716909374569,0.221051014206694,TRUE
"India","IND","Nagaland","NA","Demographic and Health Survey","1992-93",1992.292,1993.708,"Sex Ratio at Birth","Direct","Standard DHS","Full Birth Histories",1959,1971,13,1965.5,23.043287,16.609882,1.38732394366197,1.38050151445159,0.131666290540174,0.500185090554827,0.326972843034071,0.0950722172508817,0.327638837880398,0.631851381095001,0.42271105513128,FALSE
